,image_name,type,xmin,xmax,ymin,ymax
964,1819Date_02_08_2019.jpg,armature,259,302,41,254
965,1822Date_02_08_2019.jpg,armature,107,564,154,360
966,1843Date_02_08_2019.jpg,armature,2,276,266,408
967,1886Date_02_08_2019.jpg,armature,0,186,217,420
968,1887Date_02_08_2019.jpg,armature,128,389,231,420
969,1891Date_02_08_2019.jpg,wood,469,500,132,261
970,1892Date_02_08_2019.jpg,wood,614,651,144,281
971,1892Date_02_08_2019.jpg,other,192,283,215,361
972,1893Date_02_08_2019.jpg,wood,99,195,0,61
973,1901Date_02_08_2019.jpg,armature,21,268,46,393
974,1902Date_02_08_2019.jpg,armature,375,659,62,420
975,1903Date_02_08_2019.jpg,armature,422,693,64,419
976,1904Date_02_08_2019.jpg,armature,555,679,85,418
977,1910Date_02_08_2019.jpg,armature,2,149,248,282
978,1911Date_02_08_2019.jpg,armature,75,379,38,302
979,1917Date_02_08_2019.jpg,armature,127,464,161,229
980,1918Date_02_08_2019.jpg,armature,590,702,237,264
981,1918Date_02_08_2019.jpg,other,466,544,3,94
982,1933Date_02_08_2019.jpg,armature,251,406,244,289
983,1944Date_02_08_2019.jpg,armature,169,205,321,411
984,1947Date_02_08_2019.jpg,wood,274,449,216,338
985,1968Date_02_08_2019.jpg,armature,2,353,14,188
986,1969Date_02_08_2019.jpg,armature,173,633,21,216
987,2013Date_02_08_2019.jpg,armature,202,668,137,288
988,2021Date_02_08_2019.jpg,armature,165,457,226,418
989,2024Date_02_08_2019.jpg,armature,135,296,3,238
990,2031Date_02_08_2019.jpg,armature,204,548,262,335
991,2045Date_02_08_2019.jpg,wood,101,154,58,362
992,2059Date_02_08_2019.jpg,wood,154,222,42,353
993,2063Date_02_08_2019.jpg,armature,164,277,239,278
994,2064Date_02_08_2019.jpg,armature,167,310,206,325
995,2127Date_02_08_2019.jpg,armature,134,297,98,165
996,2159Date_02_08_2019.jpg,armature,4,274,15,413
997,2173Date_02_08_2019.jpg,armature,89,353,52,331
998,2174Date_02_08_2019.jpg,armature,323,600,74,344
999,2176Date_02_08_2019.jpg,armature,167,571,5,257
1000,2199Date_02_08_2019.jpg,armature,123,496,70,381
1001,2204Date_02_08_2019.jpg,other,252,512,29,287
1002,2223Date_02_08_2019.jpg,armature,176,253,103,271
1003,2226Date_02_08_2019.jpg,armature,1,178,3,192
1004,2233Date_02_08_2019.jpg,armature,254,387,117,238
1005,2236Date_02_08_2019.jpg,armature,65,375,109,350
1006,2238Date_02_08_2019.jpg,armature,196,333,118,166
1007,2246Date_02_08_2019.jpg,armature,141,299,103,364
1008,2253Date_02_08_2019.jpg,armature,469,519,27,186
1009,2259Date_02_08_2019.jpg,wood,164,302,34,129
1010,2259Date_02_08_2019.jpg,wood,318,416,180,297
1011,2310Date_02_08_2019.jpg,armature,178,319,109,170
1012,2321Date_02_08_2019.jpg,armature,40,495,41,296
1013,2325Date_02_08_2019.jpg,armature,201,514,100,359
1014,2326Date_02_08_2019.jpg,armature,297,602,99,368
1015,2328Date_02_08_2019.jpg,other,253,378,87,352
1016,2332Date_02_08_2019.jpg,armature,334,543,206,381
1017,2339Date_02_08_2019.jpg,armature,116,313,64,133
1018,2342Date_02_08_2019.jpg,armature,81,297,207,337
1019,2346Date_02_08_2019.jpg,armature,2,158,59,377
1020,2348Date_02_08_2019.jpg,armature,117,403,13,280
1021,2355Date_02_08_2019.jpg,armature,153,426,110,420
1022,2356Date_02_08_2019.jpg,armature,291,576,120,421
1023,2357Date_02_08_2019.jpg,armature,642,701,155,420
1024,2482Date_02_08_2019.jpg,wood,100,143,106,320
1025,2485Date_02_08_2019.jpg,armature,243,501,0,274
1026,2510Date_02_08_2019.jpg,armature,274,346,67,289
1027,2526Date_02_08_2019.jpg,armature,365,529,0,293
1028,2529Date_02_08_2019.jpg,armature,349,431,91,152
1029,2533Date_02_08_2019.jpg,armature,133,322,13,277
1030,2538Date_02_08_2019.jpg,armature,19,301,125,266
1031,2539Date_02_08_2019.jpg,armature,196,483,145,273
1032,2565Date_02_08_2019.jpg,armature,137,419,6,168
1033,2567Date_02_08_2019.jpg,armature,445,543,317,367
1034,2568Date_02_08_2019.jpg,armature,196,603,200,386
1035,2571Date_02_08_2019.jpg,armature,133,325,1,412
1036,2571Date_02_08_2019.jpg,armature,463,622,252,282
1037,2581Date_02_08_2019.jpg,armature,310,509,81,336
1038,2583Date_02_08_2019.jpg,armature,122,376,201,419
1039,2602Date_02_08_2019.jpg,armature,201,405,64,142
1040,2603Date_02_08_2019.jpg,armature,257,454,67,149
1041,2605Date_02_08_2019.jpg,armature,57,450,202,373
1042,2612Date_02_08_2019.jpg,armature,88,380,159,320
1043,2613Date_02_08_2019.jpg,armature,244,518,166,327
1044,2614Date_02_08_2019.jpg,armature,107,419,21,362
1045,2619Date_02_08_2019.jpg,armature,224,684,57,401
1046,2622Date_02_08_2019.jpg,armature,185,380,123,293
1047,2623Date_02_08_2019.jpg,armature,531,704,151,321
1048,2631Date_02_08_2019.jpg,armature,1,195,103,200
1049,2632Date_02_08_2019.jpg,armature,324,703,132,249
1050,2652Date_02_08_2019.jpg,armature,438,548,176,420
1051,2654Date_02_08_2019.jpg,other,274,449,48,291
1052,2665Date_02_08_2019.jpg,armature,292,323,318,421
1053,2665Date_02_08_2019.jpg,armature,446,487,30,420
1054,2669Date_02_08_2019.jpg,armature,0,241,189,395
1055,2671Date_02_08_2019.jpg,armature,129,703,122,420
1056,2673Date_02_08_2019.jpg,armature,397,595,0,290
1057,2674Date_02_08_2019.jpg,armature,2,189,0,94
1058,2675Date_02_08_2019.jpg,armature,167,482,0,125
1059,2675Date_02_08_2019.jpg,armature,3,33,5,200
1060,2676Date_02_08_2019.jpg,armature,102,210,0,296
1061,2676Date_02_08_2019.jpg,armature,362,671,65,145
1062,2679Date_02_08_2019.jpg,armature,1,626,28,197
1063,2683Date_02_08_2019.jpg,armature,122,355,4,421
1064,2695Date_02_08_2019.jpg,armature,293,459,109,419
1065,2697Date_02_08_2019.jpg,armature,146,390,82,398
1066,2698Date_02_08_2019.jpg,armature,186,436,86,398
1067,2721Date_02_08_2019.jpg,armature,0,236,85,285
1068,2722Date_02_08_2019.jpg,armature,112,583,62,276
1069,2723Date_02_08_2019.jpg,armature,355,699,80,364
1070,2727Date_02_08_2019.jpg,armature,117,318,14,340
1071,2732Date_02_08_2019.jpg,armature,148,379,16,177
1072,2735Date_02_08_2019.jpg,armature,138,329,52,304
1073,2738Date_02_08_2019.jpg,armature,320,571,293,420
1074,2740Date_02_08_2019.jpg,armature,132,309,163,419
1075,2741Date_02_08_2019.jpg,armature,104,358,61,173
1076,2744Date_02_08_2019.jpg,armature,112,287,0,392
1077,2748Date_02_08_2019.jpg,armature,2,130,7,300
1078,2749Date_02_08_2019.jpg,armature,78,425,13,322
1079,2760Date_02_08_2019.jpg,armature,296,632,181,420
1080,2763Date_02_08_2019.jpg,armature,146,334,191,300
1081,2770Date_02_08_2019.jpg,armature,91,380,4,290
1082,2770Date_02_08_2019.jpg,armature,0,236,66,164
1083,2771Date_02_08_2019.jpg,armature,181,504,0,181
1084,2771Date_02_08_2019.jpg,armature,370,656,10,315
1085,2784Date_02_08_2019.jpg,armature,211,416,63,420
1086,2791Date_02_08_2019.jpg,armature,133,374,124,207
1087,2793Date_02_08_2019.jpg,armature,84,246,9,420
1088,2794Date_02_08_2019.jpg,armature,176,340,13,419
1089,2804Date_02_08_2019.jpg,wood,112,193,162,370
1090,2810Date_02_08_2019.jpg,wood,160,250,134,251
1091,2813Date_02_08_2019.jpg,armature,182,310,276,387
1092,2817Date_02_08_2019.jpg,armature,462,669,164,405
1093,2818Date_02_08_2019.jpg,armature,271,439,297,373
1094,2833Date_02_08_2019.jpg,armature,2,346,109,418
1095,2834Date_02_08_2019.jpg,armature,170,315,184,235
1096,2842Date_02_08_2019.jpg,armature,122,382,75,273
1097,28450Date_12_08_2019.jpg,other,69,302,103,276
1098,28454Date_12_08_2019.jpg,other,174,286,142,277
1099,2849Date_02_08_2019.jpg,armature,15,387,225,380
1100,2850Date_02_08_2019.jpg,armature,264,620,257,408
1101,2857Date_02_08_2019.jpg,armature,89,190,190,301
1102,2868Date_02_08_2019.jpg,armature,145,606,19,288
1103,2880Date_02_08_2019.jpg,armature,224,326,0,92
1104,2881Date_02_08_2019.jpg,armature,216,607,0,121
1105,2882Date_02_08_2019.jpg,armature,157,332,16,87
1106,2900Date_02_08_2019.jpg,armature,121,464,141,325
1107,2909Date_02_08_2019.jpg,armature,166,501,2,299
1108,2910Date_02_08_2019.jpg,armature,122,295,0,323
1109,2935Date_02_08_2019.jpg,armature,140,550,114,419
1110,2942Date_02_08_2019.jpg,armature,182,570,5,402
1111,2949Date_02_08_2019.jpg,armature,288,464,142,412
1112,2950Date_02_08_2019.jpg,armature,47,457,65,333
1113,2952Date_02_08_2019.jpg,armature,588,699,200,387
1114,2959Date_02_08_2019.jpg,armature,25,323,2,417
1115,2960Date_02_08_2019.jpg,armature,120,429,1,374
1116,2960Date_02_08_2019.jpg,armature,40,294,109,396
1117,2969Date_02_08_2019.jpg,armature,123,370,98,299
1118,2969Date_02_08_2019.jpg,wood,102,246,92,274
1119,29710Date_12_08_2019.jpg,armature,125,461,1,334
1120,29711Date_12_08_2019.jpg,armature,92,559,125,373
1121,2971Date_02_08_2019.jpg,wood,637,678,136,220
1122,2972Date_02_08_2019.jpg,armature,594,700,147,406
1123,2972Date_02_08_2019.jpg,wood,93,134,215,309
1124,2973Date_02_08_2019.jpg,armature,144,478,0,322
1125,2973Date_02_08_2019.jpg,wood,477,522,238,339
1126,2974Date_02_08_2019.jpg,armature,379,515,124,334
1127,2974Date_02_08_2019.jpg,armature,280,703,0,270
1128,2974Date_02_08_2019.jpg,wood,615,646,255,352
1129,2975Date_02_08_2019.jpg,armature,4,270,35,386
1130,2977Date_02_08_2019.jpg,armature,241,366,16,395
1131,2980Date_02_08_2019.jpg,armature,355,466,2,173
1132,2985Date_02_08_2019.jpg,armature,122,360,143,399
1133,2987Date_02_08_2019.jpg,armature,18,374,132,344
1134,2995Date_02_08_2019.jpg,armature,103,408,58,250
1135,3003Date_02_08_2019.jpg,armature,4,124,234,254
1136,3004Date_02_08_2019.jpg,armature,195,413,257,287
1137,3005Date_02_08_2019.jpg,armature,439,656,295,419
1138,3007Date_02_08_2019.jpg,armature,27,204,29,411
1139,3008Date_02_08_2019.jpg,armature,104,302,29,418
1140,3019Date_02_08_2019.jpg,armature,107,420,70,220
1141,3020Date_02_08_2019.jpg,armature,289,619,89,247
1142,3020Date_02_08_2019.jpg,armature,54,127,1,419
1143,3022Date_02_08_2019.jpg,armature,415,526,0,420
1144,3036Date_02_08_2019.jpg,armature,74,404,17,378
1145,3037Date_02_08_2019.jpg,armature,133,458,47,404
1146,3049Date_02_08_2019.jpg,armature,2,193,17,238
1147,3053Date_02_08_2019.jpg,armature,134,443,133,241
1148,3062Date_02_08_2019.jpg,armature,166,340,27,222
1149,3080Date_02_08_2019.jpg,wood,256,419,179,261
1150,3090Date_02_08_2019.jpg,armature,182,350,50,389
1151,3097Date_02_08_2019.jpg,armature,269,505,23,301
1152,3100Date_02_08_2019.jpg,armature,154,422,176,419
1153,3101Date_02_08_2019.jpg,armature,125,247,289,417
1154,3102Date_02_08_2019.jpg,armature,29,482,34,420
1155,3103Date_02_08_2019.jpg,armature,118,554,30,419
1156,3105Date_02_08_2019.jpg,armature,295,566,124,419
1157,3113Date_02_08_2019.jpg,armature,103,588,173,416
1158,3120Date_02_08_2019.jpg,armature,219,483,235,420
1159,3120Date_02_08_2019.jpg,armature,0,203,262,420
1160,3121Date_02_08_2019.jpg,armature,269,523,244,421
1161,3121Date_02_08_2019.jpg,armature,5,247,185,420
1162,3136Date_02_08_2019.jpg,armature,107,612,31,185
1163,31370Date_13_08_2019.jpg,armature,147,532,8,365
1164,31371Date_13_08_2019.jpg,armature,288,509,87,355
1165,31371Date_13_08_2019.jpg,armature,358,545,2,279
1166,31372Date_13_08_2019.jpg,armature,505,703,4,381
1167,31444Date_13_08_2019.jpg,armature,153,497,168,420
1168,31519Date_13_08_2019.jpg,armature,131,506,27,205
1169,31520Date_13_08_2019.jpg,armature,127,699,55,243
1170,31536Date_13_08_2019.jpg,armature,160,481,19,361
1171,31536Date_13_08_2019.jpg,armature,67,110,1,146
1172,31537Date_13_08_2019.jpg,armature,255,580,19,366
1173,31537Date_13_08_2019.jpg,armature,4,212,1,351
1174,31548Date_13_08_2019.jpg,armature,210,504,266,357
1175,31555Date_13_08_2019.jpg,armature,4,447,3,143
1176,31556Date_13_08_2019.jpg,armature,146,613,28,349
1177,31569Date_13_08_2019.jpg,armature,101,309,1,147
1178,3158Date_02_08_2019.jpg,armature,147,297,24,304
1179,3160Date_02_08_2019.jpg,armature,103,504,0,213
1180,31630Date_13_08_2019.jpg,armature,397,666,5,344
1181,3167Date_02_08_2019.jpg,armature,421,571,116,412
1182,3171Date_02_08_2019.jpg,armature,130,314,0,339
1183,31735Date_13_08_2019.jpg,armature,29,465,2,123
1184,3173Date_02_08_2019.jpg,armature,343,516,64,100
1185,3174Date_02_08_2019.jpg,armature,181,270,154,377
1186,3176Date_02_08_2019.jpg,armature,49,426,199,415
1187,3177Date_02_08_2019.jpg,armature,0,200,52,246
1188,31785Date_13_08_2019.jpg,armature,95,235,89,138
1189,3178Date_02_08_2019.jpg,armature,97,496,75,266
1190,3179Date_02_08_2019.jpg,armature,106,703,139,298
1191,31803Date_13_08_2019.jpg,armature,152,300,79,409
1192,31805Date_13_08_2019.jpg,armature,144,275,39,359
1193,31832Date_13_08_2019.jpg,armature,45,223,65,264
1194,31833Date_13_08_2019.jpg,armature,460,659,98,288
1195,31839Date_13_08_2019.jpg,armature,3,356,49,341
1196,31859Date_13_08_2019.jpg,armature,82,531,0,283
1197,31860Date_13_08_2019.jpg,armature,175,625,2,284
1198,31892Date_13_08_2019.jpg,armature,140,322,51,334
1199,31893Date_13_08_2019.jpg,armature,144,425,5,328
1200,31898Date_13_08_2019.jpg,armature,97,419,1,267
1201,3189Date_02_08_2019.jpg,armature,97,296,81,301
1202,31926Date_13_08_2019.jpg,armature,1,285,89,364
1203,31928Date_13_08_2019.jpg,armature,250,518,106,381
1204,3196Date_02_08_2019.jpg,armature,153,475,227,276
1205,31977Date_13_08_2019.jpg,armature,85,345,0,289
1206,31983Date_13_08_2019.jpg,armature,42,347,286,419
1207,31984Date_13_08_2019.jpg,wood,297,474,0,210
1208,31995Date_13_08_2019.jpg,armature,7,239,22,344
1209,3201Date_02_08_2019.jpg,armature,74,284,0,326
1210,3206Date_02_08_2019.jpg,armature,356,536,76,188
1211,3212Date_02_08_2019.jpg,armature,2,164,10,234
1212,32140Date_13_08_2019.jpg,armature,153,323,1,384
1213,32180Date_13_08_2019.jpg,armature,575,703,144,399
1214,32186Date_13_08_2019.jpg,armature,231,587,0,397
1215,32191Date_13_08_2019.jpg,armature,311,647,46,111
1216,32205Date_13_08_2019.jpg,armature,33,397,51,317
1217,3220Date_02_08_2019.jpg,armature,180,465,0,257
1218,32281Date_13_08_2019.jpg,armature,146,666,20,250
1219,3229Date_02_08_2019.jpg,armature,183,628,106,414
1220,32316Date_13_08_2019.jpg,armature,142,697,17,304
1221,3231Date_02_08_2019.jpg,armature,142,418,46,420
1222,3232Date_02_08_2019.jpg,armature,3,205,278,419
1223,32343Date_13_08_2019.jpg,armature,148,445,111,333
1224,32343Date_13_08_2019.jpg,other,595,654,285,400
1225,32344Date_13_08_2019.jpg,armature,236,541,130,344
1226,3234Date_02_08_2019.jpg,armature,202,580,67,420
1227,3234Date_02_08_2019.jpg,armature,0,120,249,303
1228,3235Date_02_08_2019.jpg,armature,130,347,232,321
1229,3235Date_02_08_2019.jpg,armature,447,703,86,402
1230,3239Date_02_08_2019.jpg,armature,210,376,111,321
1231,32427Date_13_08_2019.jpg,wood,405,497,32,111
1232,32427Date_13_08_2019.jpg,wood,103,247,274,356
1233,32430Date_13_08_2019.jpg,armature,131,391,22,221
1234,32430Date_13_08_2019.jpg,wood,156,349,156,250
1235,32431Date_13_08_2019.jpg,wood,358,448,132,364
1236,32443Date_13_08_2019.jpg,wood,301,390,0,285
1237,32451Date_13_08_2019.jpg,armature,127,269,278,367
1238,32451Date_13_08_2019.jpg,wood,111,221,0,226
1239,32453Date_13_08_2019.jpg,wood,385,452,311,375
1240,32453Date_13_08_2019.jpg,wood,382,586,93,204
1241,32458Date_13_08_2019.jpg,armature,215,348,1,360
1242,32459Date_13_08_2019.jpg,wood,137,237,80,232
1243,32459Date_13_08_2019.jpg,wood,52,235,197,358
1244,32460Date_13_08_2019.jpg,wood,376,469,91,249
1245,32460Date_13_08_2019.jpg,wood,285,445,222,361
1246,32470Date_13_08_2019.jpg,armature,242,523,228,301
1247,32514Date_13_08_2019.jpg,armature,85,370,13,375
1248,32516Date_13_08_2019.jpg,armature,448,704,51,411
1249,32517Date_13_08_2019.jpg,wood,117,362,4,329
1250,32529Date_13_08_2019.jpg,wood,169,238,32,125
1251,3252Date_02_08_2019.jpg,armature,54,452,0,293
1252,32537Date_13_08_2019.jpg,armature,137,543,29,382
1253,32541Date_13_08_2019.jpg,armature,126,203,0,336
1254,32543Date_13_08_2019.jpg,armature,114,488,71,344
1255,32552Date_13_08_2019.jpg,wood,163,232,136,312
1256,3255Date_02_08_2019.jpg,armature,156,438,16,361
1257,32562Date_13_08_2019.jpg,armature,83,178,0,152
1258,32563Date_13_08_2019.jpg,armature,362,509,0,167
1259,32563Date_13_08_2019.jpg,armature,112,174,1,100
1260,32569Date_13_08_2019.jpg,armature,240,436,94,349
1261,32570Date_13_08_2019.jpg,wood,126,195,205,394
1262,32582Date_13_08_2019.jpg,wood,92,225,8,229
1263,32602Date_13_08_2019.jpg,armature,125,273,0,390
1264,32603Date_13_08_2019.jpg,armature,104,151,162,268
1265,32635Date_13_08_2019.jpg,armature,127,420,11,222
1266,32642Date_13_08_2019.jpg,armature,77,212,44,297
1267,32644Date_13_08_2019.jpg,armature,171,298,233,367
1268,32644Date_13_08_2019.jpg,wood,390,559,70,331
1269,32645Date_13_08_2019.jpg,wood,146,475,98,419
1270,32648Date_13_08_2019.jpg,wood,207,257,2,273
1271,32704Date_13_08_2019.jpg,armature,149,528,3,420
1272,32737Date_13_08_2019.jpg,armature,131,260,51,314
1273,32743Date_13_08_2019.jpg,armature,389,528,68,314
1274,32747Date_13_08_2019.jpg,armature,102,246,1,277
1275,32754Date_13_08_2019.jpg,armature,102,428,211,355
1276,32758Date_13_08_2019.jpg,armature,383,454,0,173
1277,32758Date_13_08_2019.jpg,armature,216,241,1,84
1278,32765Date_13_08_2019.jpg,armature,168,324,17,419
1279,32766Date_13_08_2019.jpg,armature,315,502,32,419
1280,32776Date_13_08_2019.jpg,armature,511,702,337,399
1281,32778Date_13_08_2019.jpg,armature,175,550,21,380
1282,32779Date_13_08_2019.jpg,armature,265,641,24,390
1283,32791Date_13_08_2019.jpg,armature,115,512,191,417
1284,3279Date_02_08_2019.jpg,armature,366,619,29,59
1285,3279Date_02_08_2019.jpg,armature,437,478,344,421
1286,32807Date_13_08_2019.jpg,armature,225,664,30,346
1287,3280Date_02_08_2019.jpg,armature,142,348,103,277
1288,3280Date_02_08_2019.jpg,armature,315,458,131,319
1289,32822Date_13_08_2019.jpg,wood,108,201,10,202
1290,3283Date_02_08_2019.jpg,armature,126,517,30,285
1291,32860Date_13_08_2019.jpg,armature,7,275,0,380
1292,32861Date_13_08_2019.jpg,armature,45,321,1,386
1293,32876Date_13_08_2019.jpg,armature,334,584,119,420
1294,32877Date_13_08_2019.jpg,armature,510,703,144,420
1295,32892Date_13_08_2019.jpg,armature,139,641,0,258
1296,3290Date_02_08_2019.jpg,armature,210,553,104,373
1297,32946Date_13_08_2019.jpg,armature,251,640,27,417
1298,32947Date_13_08_2019.jpg,armature,345,700,39,419
1299,3297Date_02_08_2019.jpg,armature,261,565,202,409
1300,32993Date_13_08_2019.jpg,armature,167,364,27,328
1301,33013Date_13_08_2019.jpg,armature,3,351,210,420
1302,33021Date_13_08_2019.jpg,armature,2,322,3,369
1303,33024Date_13_08_2019.jpg,armature,119,530,119,377
1304,33041Date_13_08_2019.jpg,other,0,310,0,301
1305,33044Date_13_08_2019.jpg,armature,52,270,0,209
1306,33050Date_13_08_2019.jpg,armature,300,630,2,387
1307,33050Date_13_08_2019.jpg,armature,202,418,0,229
1308,33059Date_13_08_2019.jpg,armature,138,452,117,291
1309,3306Date_02_08_2019.jpg,armature,96,355,60,369
1310,33077Date_13_08_2019.jpg,armature,106,442,1,269
1311,33099Date_13_08_2019.jpg,armature,93,435,24,330
1312,3309Date_02_08_2019.jpg,armature,242,589,357,403
1313,33101Date_13_08_2019.jpg,armature,235,582,38,343
1314,3310Date_02_08_2019.jpg,armature,128,220,158,264
1315,33111Date_13_08_2019.jpg,armature,119,428,80,418
1316,33112Date_13_08_2019.jpg,armature,164,474,85,421
1317,33114Date_13_08_2019.jpg,armature,485,603,7,187
1318,33125Date_13_08_2019.jpg,armature,167,321,0,336
1319,33126Date_13_08_2019.jpg,armature,12,561,0,372
1320,33127Date_13_08_2019.jpg,armature,146,701,1,352
1321,33133Date_13_08_2019.jpg,armature,436,662,1,150
1322,33137Date_13_08_2019.jpg,armature,148,495,0,354
1323,33138Date_13_08_2019.jpg,armature,334,681,3,373
1324,3313Date_02_08_2019.jpg,armature,255,441,109,374
1325,33146Date_13_08_2019.jpg,armature,132,276,263,420
1326,33166Date_13_08_2019.jpg,armature,100,252,66,342
1327,33170Date_13_08_2019.jpg,armature,151,338,68,372
1328,3317Date_02_08_2019.jpg,armature,103,297,231,418
1329,33184Date_13_08_2019.jpg,other,157,575,13,221
1330,33185Date_13_08_2019.jpg,other,166,418,4,247
1331,33187Date_13_08_2019.jpg,armature,21,364,51,370
1332,33188Date_13_08_2019.jpg,armature,235,655,80,419
1333,3318Date_02_08_2019.jpg,armature,302,530,250,420
1334,3319Date_02_08_2019.jpg,armature,348,571,252,419
1335,33214Date_13_08_2019.jpg,wood,131,256,33,185
1336,33228Date_13_08_2019.jpg,wood,122,276,0,120
1337,3325Date_02_08_2019.jpg,armature,61,479,152,298
1338,3327Date_02_08_2019.jpg,armature,115,335,46,419
1339,3329Date_02_08_2019.jpg,armature,275,301,294,420
1340,3329Date_02_08_2019.jpg,armature,143,189,320,420
1341,33300Date_13_08_2019.jpg,armature,1,315,46,347
1342,33302Date_13_08_2019.jpg,armature,37,315,60,359
1343,33304Date_13_08_2019.jpg,armature,377,640,89,398
1344,3330Date_02_08_2019.jpg,armature,230,395,300,420
1345,33313Date_13_08_2019.jpg,armature,92,377,35,254
1346,3332Date_02_08_2019.jpg,armature,66,203,79,152
1347,3332Date_02_08_2019.jpg,armature,129,316,78,159
1348,3333Date_02_08_2019.jpg,armature,136,434,119,379
1349,33344Date_13_08_2019.jpg,armature,254,428,1,138
1350,33364Date_13_08_2019.jpg,armature,8,291,39,402
1351,33365Date_13_08_2019.jpg,armature,88,384,24,416
1352,33366Date_13_08_2019.jpg,armature,471,685,216,419
1353,33366Date_13_08_2019.jpg,armature,608,702,51,136
1354,33387Date_13_08_2019.jpg,armature,250,644,2,149
1355,33388Date_13_08_2019.jpg,armature,433,670,8,69
1356,33397Date_13_08_2019.jpg,armature,530,702,20,390
1357,33401Date_13_08_2019.jpg,armature,32,408,109,195
1358,33470Date_14_08_2019.jpg,armature,118,252,129,285
1359,33472Date_14_08_2019.jpg,armature,123,444,172,388
1360,3347Date_02_08_2019.jpg,armature,448,594,178,240
1361,3350Date_02_08_2019.jpg,armature,107,298,64,244
1362,33531Date_14_08_2019.jpg,armature,90,583,129,386
1363,33534Date_14_08_2019.jpg,armature,125,322,113,298
1364,33536Date_14_08_2019.jpg,other,138,368,2,329
1365,33547Date_14_08_2019.jpg,armature,202,307,30,282
1366,33547Date_14_08_2019.jpg,armature,123,390,236,419
1367,33587Date_14_08_2019.jpg,armature,311,628,291,418
1368,33587Date_14_08_2019.jpg,wood,486,582,175,420
1369,33589Date_14_08_2019.jpg,other,206,518,0,400
1370,33590Date_14_08_2019.jpg,armature,200,383,0,325
1371,33591Date_14_08_2019.jpg,armature,384,576,0,335
1372,33593Date_14_08_2019.jpg,armature,116,703,67,419
1373,3360Date_02_08_2019.jpg,wood,118,326,328,417
1374,33612Date_14_08_2019.jpg,armature,432,699,321,419
1375,3362Date_02_08_2019.jpg,armature,150,601,16,351
1376,33675Date_14_08_2019.jpg,other,0,349,128,249
1377,3367Date_02_08_2019.jpg,armature,215,434,33,209
1378,33680Date_14_08_2019.jpg,other,1,233,125,227
1379,33711Date_14_08_2019.jpg,armature,105,565,114,392
1380,33714Date_14_08_2019.jpg,armature,111,442,1,163
1381,33717Date_14_08_2019.jpg,armature,296,391,166,305
1382,33718Date_14_08_2019.jpg,armature,440,531,174,324
1383,3373Date_02_08_2019.jpg,armature,123,278,7,310
1384,33742Date_14_08_2019.jpg,armature,189,587,77,419
1385,33759Date_14_08_2019.jpg,armature,125,411,111,302
1386,3375Date_02_08_2019.jpg,armature,69,391,275,374
1387,33761Date_14_08_2019.jpg,armature,300,426,2,342
1388,33762Date_14_08_2019.jpg,armature,220,427,119,223
1389,3376Date_02_08_2019.jpg,armature,163,638,295,421
1390,33784Date_14_08_2019.jpg,armature,130,463,166,296
1391,33786Date_14_08_2019.jpg,armature,130,286,33,205
1392,3381Date_02_08_2019.jpg,armature,333,578,134,420
1393,33820Date_14_08_2019.jpg,armature,140,384,142,421
1394,3382Date_02_08_2019.jpg,armature,420,620,140,389
1395,3382Date_02_08_2019.jpg,armature,382,407,290,420
1396,33842Date_14_08_2019.jpg,armature,169,518,0,378
1397,33843Date_14_08_2019.jpg,armature,579,634,28,408
1398,33844Date_14_08_2019.jpg,armature,139,367,101,364
1399,33846Date_14_08_2019.jpg,armature,133,613,0,276
1400,33849Date_14_08_2019.jpg,armature,118,540,5,419
1401,3385Date_02_08_2019.jpg,armature,244,371,78,309
1402,3385Date_02_08_2019.jpg,other,486,555,214,391
1403,33909Date_14_08_2019.jpg,other,338,391,116,420
1404,33917Date_14_08_2019.jpg,armature,125,476,24,364
1405,33918Date_14_08_2019.jpg,armature,428,702,49,384
1406,33924Date_14_08_2019.jpg,armature,147,510,38,420
1407,33925Date_14_08_2019.jpg,armature,2,297,1,413
1408,33925Date_14_08_2019.jpg,armature,144,440,155,378
1409,33926Date_14_08_2019.jpg,armature,204,542,2,420
1410,33926Date_14_08_2019.jpg,armature,354,663,175,403
1411,33928Date_14_08_2019.jpg,armature,126,358,74,343
1412,3392Date_02_08_2019.jpg,armature,282,542,138,419
1413,33930Date_14_08_2019.jpg,armature,139,588,29,326
1414,33938Date_14_08_2019.jpg,armature,107,328,1,97
1415,33991Date_14_08_2019.jpg,armature,112,231,26,354
1416,34017Date_14_08_2019.jpg,armature,157,611,3,267
1417,34041Date_14_08_2019.jpg,armature,103,417,73,299
1418,34044Date_14_08_2019.jpg,armature,6,404,70,208
1419,34052Date_14_08_2019.jpg,armature,1,338,233,419
1420,34066Date_14_08_2019.jpg,armature,128,261,138,362
1421,34075Date_14_08_2019.jpg,armature,248,378,0,306
1422,34085Date_14_08_2019.jpg,armature,105,450,1,257
1423,34144Date_14_08_2019.jpg,armature,0,73,156,376
1424,34145Date_14_08_2019.jpg,armature,107,451,34,416
1425,34145Date_14_08_2019.jpg,other,124,158,74,228
1426,34145Date_14_08_2019.jpg,other,286,354,56,151
1427,34153Date_14_08_2019.jpg,armature,56,344,76,419
1428,34153Date_14_08_2019.jpg,armature,175,389,239,420
1429,34154Date_14_08_2019.jpg,armature,217,433,244,419
1430,34154Date_14_08_2019.jpg,armature,88,401,83,419
